layer31,"[('▁', 97.49), ('▁▁', 0.05), ('▁(', 0.04), ('0', 0.03), ('1', 0.02), ('3', 0.01), ('2', 0.01), ('▁OR', 0.01), ('blog', 0.01), ('(', 0.01)]","[('▁B', 37.14), ('B', 13.07), ('▁D', 6.82), ('▁{', 6.31), ('▁(', 3.85), ('▁C', 3.01), ('<0x0A>', 1.96), ('D', 1.65), ('<0xF0>', 1.3), ('1', 1.16)]","[('▁geprüft', 3.98), ('textt', 1.66), ('Ḩ', 1.31), ('▁prü', 1.3), ('▁jú', 1.0), ('▁kwiet', 0.72), ('▁beskre', 0.58), ('▁(`', 0.53), ('---+', 0.51), ('▁alberga', 0.48)]","[('▁B', 33.35), ('▁{', 23.48), ('▁D', 17.46), ('▁(', 5.96), ('<0x0A>', 4.56), ('<0xF0>', 4.31), ('▁C', 3.34), ('1', 1.2), ('2', 0.74), ('0', 0.62)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('▁is', 7.41), ('▁to', 5.59), (',', 5.03), ('.', 4.28), ('▁the', 3.92), ('▁for', 3.62), ('▁with', 3.32), ('▁and', 2.81), ('▁on', 2.46), ('▁that', 2.45)]","[(',', 2.98), ('.', 2.53), ('▁is', 2.35), ('▁to', 1.98), ('▁with', 1.46), ('▁for', 1.3), ('▁on', 1.22), ('▁the', 1.21), ('▁from', 0.94), ('▁more', 0.94)]","[(',', 4.16), ('.', 3.35), ('<0x0A>', 2.38), ('▁is', 2.06), (""'"", 1.41), ('▁the', 1.22), ('▁to', 1.03), ('-', 0.94), ('▁on', 0.91), ('▁are', 0.81)]","[('▁is', 1.92), (',', 1.66), ('▁more', 1.07), ('▁to', 1.06), ('.', 1.06), ('▁on', 0.98), ('▁the', 0.83), ('▁from', 0.82), ('▁with', 0.76), ('▁for', 0.72)]"
layer1,"[('▁to', 31.03), ('▁of', 17.26), ('▁and', 16.52), ('▁by', 7.05), (',', 3.64), ('▁for', 3.49), ('▁on', 3.19), ('▁in', 2.97), ('.', 2.59), ('▁with', 1.91)]","[('1', 38.56), ('2', 22.99), ('3', 7.51), ('4', 4.13), ('0', 3.0), ('5', 2.98), ('6', 2.07), ('7', 1.47), ('8', 1.43), ('9', 1.09)]","[('-', 24.58), ('2', 17.81), ('1', 12.43), (',', 11.11), ('.', 7.12), ('3', 2.34), ('5', 1.62), ('/', 1.2), ('6', 1.16), ('4', 1.13)]","[('1', 42.96), ('2', 36.02), ('3', 6.6), ('4', 3.28), ('5', 2.89), ('6', 2.51), ('7', 1.46), ('0', 1.16), ('8', 1.02), ('9', 0.8)]"
layer2,"[(',', 10.47), ('▁and', 9.88), ('-', 3.94), ('<0x0A>', 3.9), ('▁to', 3.59), ('’', 2.54), ('.', 2.16), ('▁of', 2.06), (""'"", 1.97), ('▁in', 1.92)]","[('1', 23.32), ('2', 14.73), ('3', 5.86), ('0', 4.45), ('4', 4.39), ('5', 4.36), ('8', 3.25), ('6', 2.99), ('7', 2.61), ('9', 2.52)]","[('”', 5.7), ('’', 4.09), (':', 3.64), (',', 2.71), ('!', 2.28), ('▁of', 2.24), ('?', 1.5), (';', 1.47), ('▁or', 0.7), ('▁and', 0.66)]","[('1', 30.13), ('2', 15.35), ('3', 9.92), ('4', 5.9), ('5', 5.38), ('8', 4.59), ('0', 4.47), ('7', 3.64), ('6', 3.15), ('9', 1.44)]"
layer3,"[(',', 3.35), ('.', 1.73), ('▁that', 1.45), ('<0x0A>', 1.35), ('▁', 1.25), ('▁and', 1.24), ('▁to', 1.16), (')', 1.08), ('▁in', 1.06), ('’', 1.0)]","[('1', 26.35), ('2', 14.27), ('3', 8.85), ('0', 7.87), ('8', 5.47), ('4', 4.83), ('5', 3.59), ('7', 3.55), ('6', 3.16), ('9', 2.22)]","[('▁W', 1.4), ('▁date', 1.15), ('▁RE', 1.12), ('▁“', 1.0), ('<0x0A>', 0.99), ('▁Hall', 0.96), ('▁""', 0.91), ('</s>', 0.78), ('xt', 0.76), ('▁neutral', 0.59)]","[('1', 31.75), ('2', 13.69), ('0', 12.12), ('3', 7.61), ('4', 5.07), ('5', 4.32), ('6', 3.87), ('7', 3.83), ('8', 3.17), ('9', 2.32)]"
layer4,"[('▁questions', 5.39), ('▁was', 1.23), ('<0x0A>', 0.99), ('▁', 0.94), ('▁yes', 0.78), ('▁S', 0.65), (':', 0.64), ('▁for', 0.6), ('▁Question', 0.59), ('▁answers', 0.56)]","[('1', 22.97), ('2', 8.46), ('0', 8.03), ('5', 3.94), ('4', 3.85), ('3', 3.79), ('6', 3.24), ('8', 3.16), ('7', 2.59), ('9', 2.35)]","[('egen', 0.78), ('3', 0.61), ('▁sem', 0.59), ('▁', 0.5), ('▁(', 0.49), ('▁Az', 0.45), ('1', 0.44), ('2', 0.41), ('fol', 0.39), ('▁No', 0.37)]","[('1', 32.44), ('2', 12.79), ('3', 8.03), ('8', 5.93), ('0', 4.74), ('7', 4.17), ('4', 3.63), ('6', 3.48), ('9', 2.9), ('5', 2.78)]"
layer5,"[('ach', 1.22), ('...', 1.01), ('�', 0.96), ('.', 0.94), ('<0x0A>', 0.78), (':', 0.78), ('’', 0.78), ('|', 0.68), ('M', 0.55), ('▁chron', 0.46)]","[('1', 31.1), ('2', 11.45), ('3', 6.58), ('0', 6.38), ('8', 5.11), ('9', 4.16), ('6', 3.53), ('7', 3.12), ('4', 2.71), ('5', 2.44)]","[('1', 12.69), ('2', 5.43), ('0', 2.8), (',', 1.4), ('6', 1.27), ('.', 1.24), ('4', 1.22), ('7', 0.99), ('▁icon', 0.86), ('3', 0.84)]","[('1', 55.28), ('2', 14.97), ('0', 6.88), ('3', 4.32), ('8', 3.47), ('6', 3.25), ('9', 2.84), ('7', 2.54), ('4', 2.24), ('5', 1.63)]"
layer6,"[('...', 1.98), ('▁_', 1.4), ('▁values', 0.97), ('--', 0.92), ('▁-', 0.86), ('.', 0.85), ('▁most', 0.84), ('▁respond', 0.55), ('▁O', 0.49), (',', 0.47)]","[('1', 43.58), ('2', 10.0), ('3', 5.47), ('9', 4.7), ('8', 4.66), ('4', 3.98), ('7', 3.2), ('6', 2.98), ('0', 2.98), ('5', 2.0)]","[('▁Baker', 0.56), ('▁Commons', 0.54), ('icity', 0.49), ('格', 0.47), ('ouri', 0.42), ('▁couple', 0.41), ('oggle', 0.33), ('▁continu', 0.33), ('ake', 0.31), ('▁hour', 0.3)]","[('1', 65.82), ('2', 9.8), ('4', 3.5), ('3', 3.46), ('6', 2.55), ('0', 2.14), ('8', 1.93), ('7', 1.48), ('9', 1.38), ('5', 0.83)]"
layer7,"[('izza', 0.88), ('ord', 0.83), ('bst', 0.63), ('uk', 0.56), ('acci', 0.47), ('▁available', 0.46), ('ú', 0.4), (':', 0.38), ('Background', 0.37), ('▁crisis', 0.33)]","[('1', 65.58), ('2', 8.53), ('3', 3.56), ('4', 2.56), ('8', 1.6), ('0', 1.58), ('9', 1.56), ('6', 1.34), ('5', 0.9), ('7', 0.83)]","[('nitz', 4.31), ('berts', 3.58), ('▁nas', 0.97), ('anus', 0.5), ('▁références', 0.45), ('▁__', 0.3), ('onas', 0.3), ('▁end', 0.29), ('▁ones', 0.29), ('egos', 0.28)]","[('1', 68.18), ('2', 8.4), ('3', 3.93), ('4', 3.67), ('9', 1.94), ('6', 1.79), ('0', 1.72), ('8', 1.62), ('5', 1.31), ('7', 0.82)]"
layer8,"[('▁rather', 1.26), ('cul', 0.75), ('▁Mitchell', 0.71), ('▁properly', 0.6), ('▁process', 0.55), ('▁hands', 0.5), ('▁correctly', 0.48), ('▁ris', 0.46), ('▁Zag', 0.45), ('ns', 0.44)]","[('1', 62.89), ('2', 6.84), ('3', 5.07), ('4', 4.16), ('8', 2.02), ('0', 1.93), ('5', 1.84), ('9', 1.78), ('6', 1.36), ('7', 1.05)]","[('eten', 2.13), ('pit', 0.54), ('▁exp', 0.54), ('<0x99>', 0.51), ('▁rid', 0.43), ('▁kick', 0.41), ('▁cal', 0.36), ('▁(', 0.33), ('inge', 0.33), ('exp', 0.31)]","[('1', 70.83), ('2', 13.44), ('3', 3.99), ('4', 2.46), ('0', 2.43), ('5', 1.08), ('9', 0.89), ('6', 0.87), ('7', 0.7), ('▁(', 0.35)]"
layer9,"[('▁Isa', 0.95), ('▁Ch', 0.75), ('▁Ge', 0.59), ('ulk', 0.53), ('▁answered', 0.52), ('▁answer', 0.48), ('▁Gran', 0.42), ('▁Gre', 0.37), ('▁consult', 0.36), ('▁To', 0.33)]","[('1', 67.41), ('2', 11.3), ('3', 6.37), ('4', 2.83), ('0', 2.34), ('5', 1.2), ('9', 1.09), ('7', 0.99), ('6', 0.69), ('▁(', 0.54)]","[('nel', 1.17), ('wards', 1.16), ('ami', 0.85), ('sche', 0.74), ('oux', 0.71), ('гани', 0.63), ('itos', 0.55), ('sin', 0.54), ('beg', 0.51), ('py', 0.5)]","[('1', 53.49), ('2', 10.53), ('3', 9.78), ('0', 3.01), ('4', 2.6), ('A', 1.86), ('5', 1.75), ('9', 1.42), ('8', 1.12), ('7', 1.01)]"
layer10,"[('▁Ge', 1.46), ('▁indeed', 1.01), ('▁Govern', 0.77), ('▁middle', 0.74), ('ari', 0.65), ('▁Mel', 0.5), ('▁third', 0.5), ('umar', 0.47), ('▁govern', 0.44), ('inas', 0.44)]","[('1', 46.23), ('2', 13.0), ('3', 12.74), ('0', 3.64), ('4', 3.37), ('5', 1.02), ('9', 0.93), ('7', 0.78), ('▁', 0.71), ('A', 0.64)]","[('net', 0.57), ('▁pes', 0.53), ('▁Nelson', 0.52), ('en', 0.49), ('Connect', 0.45), ('▁formal', 0.44), ('ё', 0.35), ('▁Britain', 0.34), ('▁form', 0.33), ('▁nature', 0.32)]","[('1', 48.94), ('3', 20.2), ('2', 13.37), ('0', 2.73), ('4', 2.58), ('▁', 0.77), ('5', 0.71), ('en', 0.54), ('8', 0.4), ('6', 0.39)]"
layer11,"[('uge', 1.76), ('ke', 1.26), ('tes', 0.81), ('▁alphabet', 0.75), ('ius', 0.58), ('angle', 0.56), ('uren', 0.52), ('▁Mich', 0.46), ('phia', 0.41), ('iam', 0.41)]","[('1', 47.6), ('3', 19.86), ('2', 13.68), ('0', 3.32), ('4', 2.17), ('5', 0.82), ('▁', 0.56), ('8', 0.48), ('en', 0.4), ('6', 0.39)]","[('iente', 3.0), ('undle', 1.19), ('elsk', 0.83), ('voor', 0.82), ('▁Oficina', 0.66), ('▁IO', 0.57), ('▁amet', 0.57), ('ven', 0.56), ('uth', 0.55), ('ấ', 0.52)]","[('1', 43.66), ('2', 22.58), ('3', 15.84), ('0', 4.97), ('4', 2.03), ('▁', 0.71), ('5', 0.57), ('en', 0.57), ('8', 0.49), ('6', 0.39)]"
layer12,"[('yal', 1.93), ('uj', 0.87), ('вен', 0.85), ('▁dist', 0.64), ('<0xF0>', 0.51), ('▁Wol', 0.49), ('://', 0.43), ('inct', 0.43), ('▁copy', 0.37), ('▁Kid', 0.35)]","[('1', 48.42), ('3', 17.53), ('2', 14.86), ('0', 6.93), ('4', 2.49), ('5', 0.64), ('8', 0.41), ('▁(', 0.35), ('en', 0.34), ('▁', 0.33)]","[('olt', 3.93), ('口', 0.74), ('sero', 0.68), ('▁rain', 0.66), ('SB', 0.62), ('rain', 0.46), ('▁Rain', 0.44), ('endorf', 0.38), ('▁trou', 0.37), ('éri', 0.35)]","[('1', 31.87), ('3', 22.76), ('2', 16.63), ('0', 3.74), ('4', 2.58), ('A', 1.6), ('b', 1.52), ('B', 1.17), ('c', 1.06), ('▁', 0.85)]"
layer13,"[('ner', 1.58), ('▁Ken', 1.27), ('neur', 1.02), ('yles', 0.97), ('line', 0.72), ('▁Den', 0.68), ('ico', 0.65), ('kov', 0.62), ('▁narrow', 0.57), ('▁stim', 0.51)]","[('1', 32.58), ('2', 12.21), ('3', 11.45), ('0', 3.02), ('▁', 2.8), ('A', 2.07), ('▁(', 1.72), ('4', 1.54), ('B', 1.46), ('b', 1.24)]","[('▁davon', 2.11), ('li', 1.21), ('▁cer', 1.15), ('▁dual', 0.75), ('▁mét', 0.49), ('raph', 0.49), ('▁patch', 0.47), ('dom', 0.46), ('ITY', 0.46), ('do', 0.44)]","[('1', 46.57), ('2', 14.58), ('3', 9.12), ('0', 2.79), ('▁', 2.29), ('B', 2.14), ('4', 1.77), ('A', 1.61), ('b', 1.37), ('D', 0.81)]"
layer14,"[('lem', 0.99), ('SHA', 0.74), ('que', 0.6), ('▁cinema', 0.34), ('agnet', 0.33), ('fit', 0.32), ('actory', 0.32), ('isc', 0.32), ('ori', 0.31), ('antics', 0.3)]","[('1', 36.37), ('2', 9.22), ('3', 8.82), ('B', 5.96), ('0', 2.29), ('A', 2.28), ('b', 2.23), ('4', 1.6), ('c', 1.53), ('▁', 1.31)]","[('▁if', 3.35), ('▁person', 1.23), ('▁Sor', 0.82), ('zan', 0.64), ('irm', 0.6), ('ount', 0.57), ('ély', 0.46), ('ザ', 0.44), ('▁Person', 0.43), ('iva', 0.39)]","[('1', 46.52), ('2', 10.97), ('3', 7.78), ('B', 5.18), ('4', 3.54), ('A', 1.78), ('▁_', 1.4), ('0', 1.27), ('▁A', 1.22), ('b', 1.19)]"
layer15,"[('scheid', 3.91), ('psum', 1.05), ('▁Sus', 0.59), ('isl', 0.54), ('▁Bat', 0.53), ('ответ', 0.41), ('enza', 0.4), ('▁War', 0.39), ('▁Wu', 0.36), ('isseur', 0.35)]","[('1', 39.52), ('2', 8.6), ('3', 7.4), ('▁_', 5.02), ('4', 3.37), ('B', 3.32), ('0', 3.02), ('▁H', 2.17), ('▁R', 1.59), ('b', 1.54)]","[('▁Dal', 0.72), ('▁record', 0.72), ('usch', 0.66), ('▁pill', 0.6), ('▁cho', 0.6), ('▁dal', 0.52), ('owi', 0.43), ('▁Record', 0.37), ('▁doch', 0.37), ('Record', 0.35)]","[('1', 29.45), ('▁_', 8.03), ('3', 7.94), ('2', 7.77), ('▁H', 5.31), ('B', 5.23), ('4', 4.35), ('b', 3.3), ('0', 2.27), ('▁R', 1.24)]"
layer16,"[('▁D', 8.04), ('D', 1.63), ('▁A', 1.09), ('A', 0.99), ('▁Development', 0.85), ('▁drum', 0.79), ('iro', 0.78), ('▁Dick', 0.71), ('▁correct', 0.54), ('▁K', 0.44)]","[('1', 32.03), ('B', 9.98), ('▁H', 6.86), ('3', 6.54), ('2', 4.86), ('A', 3.55), ('▁D', 2.47), ('▁_', 2.34), ('4', 2.07), ('D', 2.06)]","[('ango', 2.44), ('fico', 1.78), ('beck', 1.37), ('gresql', 1.22), ('▁fell', 1.15), ('kou', 1.02), ('quelle', 0.81), ('ficos', 0.49), ('ții', 0.48), ('lica', 0.47)]","[('1', 24.72), ('▁D', 9.14), ('3', 7.18), ('▁A', 6.76), ('▁_', 5.48), ('B', 5.03), ('2', 4.73), ('▁H', 4.13), ('A', 3.54), ('D', 3.11)]"
layer17,"[('D', 5.93), ('▁D', 1.48), ('<0xA6>', 1.45), ('abe', 0.94), ('TD', 0.75), ('unker', 0.54), ('▁fün', 0.49), ('▁fourth', 0.44), ('า', 0.43), ('/$', 0.37)]","[('D', 21.77), ('▁D', 21.53), ('1', 10.42), ('3', 6.46), ('B', 5.97), ('4', 4.91), ('A', 4.66), ('▁_', 2.22), ('▁C', 2.18), ('▁A', 2.16)]","[('ends', 0.72), ('▁name', 0.68), ('▁пос', 0.63), ('▁Lan', 0.61), ('mut', 0.6), ('bindung', 0.56), ('yn', 0.54), ('▁Sank', 0.53), ('txt', 0.49), ('▁examples', 0.44)]","[('▁D', 21.34), ('D', 14.67), ('1', 13.06), ('3', 8.76), ('A', 4.95), ('4', 4.59), ('B', 4.25), ('2', 3.59), ('▁A', 3.03), ('C', 2.31)]"
layer18,"[('C', 8.38), ('▁alphabet', 8.1), ('▁letter', 4.17), ('▁#', 4.11), ('▁none', 1.53), ('▁A', 1.28), ('▁C', 1.22), ('none', 0.96), ('▁B', 0.93), ('▁letters', 0.73)]","[('C', 20.65), ('▁D', 11.43), ('A', 11.09), ('▁A', 10.76), ('▁C', 8.84), ('D', 8.23), ('B', 5.64), ('1', 3.03), ('3', 1.69), ('▁B', 1.59)]","[('iből', 3.36), ('äler', 1.94), ('zony', 1.11), ('▁Alc', 1.02), ('ذ', 0.82), ('▁snow', 0.77), ('▁connexes', 0.57), ('▁bal', 0.54), ('▁Cho', 0.52), ('▁aff', 0.51)]","[('C', 20.81), ('▁D', 13.55), ('▁A', 12.6), ('A', 9.61), ('▁C', 8.9), ('B', 5.31), ('D', 4.26), ('c', 2.2), ('▁B', 1.86), ('b', 1.71)]"
layer19,"[('A', 20.0), ('▁A', 7.0), ('▁D', 2.65), ('▁CD', 2.56), ('7', 2.53), ('D', 2.13), ('3', 1.95), ('▁DC', 1.1), ('▁AD', 0.85), ('G', 0.79)]","[('▁A', 20.97), ('▁D', 18.34), ('A', 17.02), ('C', 16.02), ('▁C', 6.54), ('D', 5.29), ('3', 2.18), ('B', 1.78), ('2', 1.2), ('1', 1.12)]","[('би', 1.87), ('cca', 0.61), ('imo', 0.53), ('▁fam', 0.5), ('mier', 0.47), ('▁firefox', 0.47), ('att', 0.44), ('arde', 0.42), ('ót', 0.41), ('͡', 0.34)]","[('C', 26.47), ('▁A', 15.9), ('A', 15.47), ('▁D', 7.12), ('D', 5.74), ('3', 3.88), ('c', 3.61), ('▁C', 2.97), ('b', 2.92), ('2', 2.42)]"
layer20,"[('▁D', 99.46), ('D', 0.54), ('▁Д', 0.0), ('▁d', 0.0), ('Д', 0.0), ('DS', 0.0), ('DE', 0.0), ('▁DE', 0.0), ('▁Dar', 0.0), ('DF', 0.0)]","[('▁D', 70.13), ('D', 23.45), ('C', 2.55), ('A', 1.14), ('▁A', 0.96), ('▁C', 0.43), ('c', 0.2), ('b', 0.14), ('3', 0.13), ('B', 0.12)]","[('▁b', 3.25), ('▁da', 1.29), ('▁e', 0.9), ('▁cool', 0.85), ('▁qu', 0.69), ('▁ris', 0.6), ('▁a', 0.58), ('▁Martin', 0.54), ('▁fort', 0.54), ('▁d', 0.51)]","[('▁D', 69.61), ('D', 22.98), ('C', 2.32), ('A', 1.46), ('▁A', 0.91), ('▁C', 0.52), ('b', 0.44), ('c', 0.32), ('3', 0.17), ('d', 0.17)]"
layer21,"[('▁C', 99.42), ('▁D', 0.58), ('C', 0.0), ('D', 0.0), ('▁Ц', 0.0), ('▁Cap', 0.0), ('▁Д', 0.0), ('CD', 0.0), ('▁Ci', 0.0), ('▁Cong', 0.0)]","[('▁D', 81.27), ('D', 12.56), ('▁C', 2.91), ('C', 2.67), ('A', 0.19), ('b', 0.08), ('▁A', 0.06), ('c', 0.03), ('2', 0.03), ('1', 0.03)]","[('▁A', 99.74), ('A', 0.14), ('▁А', 0.01), ('1', 0.0), ('▁AA', 0.0), ('▁ABC', 0.0), ('▁AB', 0.0), ('▁B', 0.0), ('AB', 0.0), ('▁c', 0.0)]","[('▁D', 72.1), ('D', 10.29), ('▁C', 7.72), ('▁A', 3.68), ('C', 3.52), ('A', 2.04), ('1', 0.12), ('2', 0.11), ('3', 0.06), ('b', 0.06)]"
layer22,"[('▁A', 30.45), ('atol', 1.49), ('▁B', 1.43), ('▁III', 0.94), ('iformes', 0.68), ('A', 0.6), ('良', 0.41), ('▁Cs', 0.32), ('仮', 0.27), ('▁externes', 0.27)]","[('▁D', 46.98), ('▁A', 18.94), ('D', 10.63), ('▁C', 8.69), ('C', 7.28), ('A', 6.57), ('B', 0.13), ('b', 0.13), ('▁B', 0.12), ('c', 0.09)]","[('▁Dum', 0.57), ('▁Bef', 0.56), ('ügel', 0.49), ('endl', 0.47), ('decl', 0.47), ('▁delayed', 0.46), ('<0xA4>', 0.36), ('▁joined', 0.36), ('ąg', 0.35), ('▁Cultura', 0.35)]","[('▁D', 46.1), ('▁C', 19.37), ('D', 16.47), ('C', 14.56), ('▁A', 1.37), ('A', 1.24), ('c', 0.16), ('▁B', 0.1), ('B', 0.09), ('b', 0.08)]"
layer23,"[('iger', 0.74), ('{', 0.7), ('ango', 0.42), ('{{', 0.39), ('▁Wein', 0.3), ('EG', 0.29), ('гер', 0.28), ('▁Night', 0.26), ('ED', 0.26), ('oug', 0.25)]","[('C', 27.89), ('▁D', 27.69), ('D', 21.86), ('▁C', 13.42), ('A', 3.84), ('▁A', 2.36), ('c', 0.33), ('b', 0.27), ('B', 0.23), ('2', 0.2)]","[('adi', 5.94), ('зо', 1.26), ('Com', 0.64), ('assen', 0.6), ('ikz', 0.56), ('pe', 0.52), ('▁Chem', 0.5), ('米', 0.45), ('ors', 0.41), ('ida', 0.41)]","[('C', 45.77), ('D', 21.65), ('▁C', 10.75), ('▁D', 8.3), ('A', 6.78), ('▁A', 2.03), ('c', 0.57), ('B', 0.57), ('b', 0.46), ('1', 0.37)]"
layer24,"[('▁A', 1.48), ('A', 0.83), ('IS', 0.25), ('{', 0.25), ('O', 0.21), ('ID', 0.2), ('at', 0.19), ('▁А', 0.19), ('TE', 0.17), ('ays', 0.15)]","[('C', 36.58), ('D', 21.42), ('▁C', 11.32), ('A', 10.98), ('▁D', 9.3), ('▁A', 5.33), ('B', 0.72), ('c', 0.55), ('a', 0.25), ('1', 0.22)]","[('bul', 4.7), ('c', 4.03), ('▁C', 2.1), ('▁Mas', 2.05), ('rew', 1.33), ('orgen', 0.99), ('▁Nur', 0.68), ('<0xBC>', 0.66), ('ent', 0.61), ('▁c', 0.61)]","[('C', 39.73), ('▁C', 19.84), ('A', 12.43), ('D', 9.68), ('▁A', 7.82), ('▁D', 5.73), ('c', 1.13), ('B', 0.42), ('a', 0.28), ('b', 0.22)]"
layer25,"[('▁//', 98.5), ('▁{', 1.38), ('//', 0.12), ('{', 0.0), ('▁///', 0.0), ('▁\\\\', 0.0), ('▁/', 0.0), ('}{', 0.0), ('////', 0.0), ('▁<<', 0.0)]","[('C', 33.5), ('D', 15.76), ('▁C', 13.86), ('A', 10.64), ('▁A', 6.55), ('▁D', 6.43), ('c', 1.58), ('1', 0.91), ('B', 0.85), ('2', 0.84)]","[('1', 2.22), ('2', 0.72), ('0', 0.59), ('aco', 0.47), ('▁B', 0.39), ('9', 0.36), ('wood', 0.36), ('8', 0.35), ('▁Alo', 0.34), ('лина', 0.32)]","[('C', 31.25), ('▁C', 24.62), ('A', 11.42), ('▁A', 10.22), ('D', 4.85), ('▁D', 3.56), ('1', 2.3), ('2', 1.77), ('c', 1.46), ('B', 0.88)]"
layer26,"[('▁D', 42.2), (""▁'"", 20.0), ('▁""', 10.46), (""'"", 0.93), ('▁A', 0.65), ('▁E', 0.27), ('▁C', 0.25), ('""', 0.23), ('.""', 0.22), (',""', 0.2)]","[('▁C', 30.43), ('C', 18.03), ('▁A', 14.48), ('▁D', 12.03), ('A', 10.17), ('D', 4.3), ('1', 0.93), ('c', 0.88), ('2', 0.68), ('B', 0.59)]","[('ena', 1.1), ('cide', 0.86), ('▁deport', 0.78), ('aso', 0.69), ('E', 0.69), ('ex', 0.68), ('▁Deport', 0.55), ('atz', 0.49), ('arr', 0.48), ('▁and', 0.37)]","[('▁C', 25.57), ('C', 18.2), ('▁A', 16.44), ('A', 14.49), ('▁D', 11.0), ('D', 5.51), ('1', 0.88), ('2', 0.74), ('B', 0.64), ('c', 0.58)]"
layer27,"[(':\u2009', 1.5), ('▁turns', 1.39), ('▁Could', 0.96), ('▸', 0.54), ('Could', 0.47), ('▁could', 0.37), ('could', 0.37), ('▁Give', 0.36), ('▁enjo', 0.31), ('▁turno', 0.29)]","[('C', 21.06), ('▁C', 16.69), ('A', 14.1), ('▁A', 13.23), ('D', 7.07), ('▁D', 6.37), ('1', 1.37), ('2', 1.33), ('B', 0.91), ('c', 0.9)]","[('▁(', 23.81), ('▁B', 1.16), ('▁c', 1.02), ('C', 0.71), ('▁b', 0.68), ('▁voc', 0.68), ('▁ch', 0.67), ('2', 0.64), ('<0xE2>', 0.57), ('▁C', 0.55)]","[('C', 27.97), ('▁C', 21.29), ('A', 13.09), ('D', 7.88), ('▁D', 7.84), ('▁A', 5.94), ('2', 1.7), ('1', 1.22), ('▁(', 0.87), ('B', 0.79)]"
layer28,"[('▁D', 99.78), ('▁A', 0.2), ('▁C', 0.01), ('▁B', 0.01), ('▁Д', 0.0), ('D', 0.0), ('▁А', 0.0), ('▁{', 0.0), ('A', 0.0), ('DF', 0.0)]","[('▁D', 42.54), ('▁C', 25.46), ('▁A', 14.07), ('C', 6.38), ('D', 4.51), ('A', 4.01), ('▁B', 0.52), ('▁{', 0.25), ('B', 0.22), ('▁(', 0.17)]","[('“', 14.41), ('–', 8.14), ('…', 2.9), ('A', 2.88), ('2', 2.49), ('×', 1.79), ('—', 1.73), ('B', 1.29), ('5', 1.14), ('>', 0.91)]","[('A', 23.77), ('▁A', 18.42), ('C', 18.12), ('▁C', 15.29), ('D', 9.96), ('▁D', 9.3), ('B', 1.13), ('▁B', 0.46), ('2', 0.34), ('<0x0A>', 0.18)]"
layer29,"[('<0xF0>', 18.86), ('<0xE2>', 17.99), ('<0x0A>', 7.57), ('<0xEF>', 6.0), ('✔', 3.23), ('\u200d', 0.96), ('✅', 0.91), ('\xa0', 0.33), ('☆', 0.29), ('&#', 0.26)]","[('A', 19.23), ('▁A', 18.0), ('C', 15.15), ('▁C', 15.0), ('▁D', 13.45), ('D', 6.6), ('<0x0A>', 1.08), ('▁B', 1.01), ('B', 0.99), ('▁(', 0.36)]","[('1', 36.69), ('6', 9.2), ('7', 8.05), ('8', 7.61), ('5', 5.43), ('0', 1.84), ('th', 1.7), ('-', 1.48), ('2', 1.15), ('3', 1.1)]","[('C', 31.46), ('A', 29.51), ('D', 13.21), ('▁A', 5.14), ('▁D', 4.42), ('▁C', 4.35), ('B', 1.48), ('<0x0A>', 1.11), ('1', 1.1), ('2', 0.61)]"
layer30,"[('▁{', 1.77), ('mathchar', 0.89), ('▁`{', 0.57), ('▁о', 0.46), ('ynomial', 0.38), ('\x91', 0.33), ('onda', 0.31), ('▁Попис', 0.3), ('reso', 0.29), ('iante', 0.26)]","[('A', 27.51), ('C', 18.78), ('D', 9.27), ('▁A', 5.14), ('▁C', 3.94), ('▁D', 3.04), ('▁{', 2.28), ('<0x0A>', 1.8), ('B', 1.31), ('▁(', 0.9)]","[('▁I', 91.39), ('<0x0A>', 1.35), ('0', 0.71), ('1', 0.66), ('▁from', 0.6), (',', 0.6), ('▁(', 0.43), ('2', 0.42), ('3', 0.37), ('▁on', 0.35)]","[('<0x0A>', 13.09), ('▁A', 10.94), ('▁D', 9.34), ('▁C', 8.77), ('A', 8.47), ('C', 8.38), ('▁(', 5.04), ('D', 4.52), ('1', 3.57), ('▁{', 2.37)]"
layer31,"[('▁', 18.54), ('▁(', 1.8), ('!', 0.51), ('(', 0.41), (',', 0.3), ('1', 0.29), (')', 0.26), ('▁▁', 0.25), ('/', 0.23), ('<0x0A>', 0.2)]","[('▁C', 14.88), ('C', 8.13), ('▁(', 6.58), ('▁D', 6.08), ('▁A', 5.97), ('A', 5.23), ('<0x0A>', 4.44), ('▁{', 2.97), ('<0xF0>', 2.96), ('D', 2.86)]","[('▁geprüft', 4.32), ('Ḩ', 1.05), ('▁prü', 1.02), ('▁kwiet', 0.91), ('textt', 0.7), ('▁sierp', 0.6), ('▁stycz', 0.54), ('ungsseite', 0.42), ('▁beskre', 0.39), ('▁jú', 0.37)]","[('▁C', 33.39), ('▁D', 20.23), ('▁A', 12.75), ('▁(', 8.86), ('<0x0A>', 7.3), ('▁{', 5.35), ('<0xF0>', 5.3), ('▁B', 2.16), ('<0xE2>', 1.86), ('1', 0.42)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
